model,manufactured_year,price,mileage,tax,miles_per_gallon,engine_size,car_age,price_per_engine_size,mileage_per_year,transmission_manual,transmission_semi_auto,fuel_type_hybrid,fuel_type_petrol
 A3,2015,14959,32623,30,58.9,1.4,10,10685.0,3262.3,0,0,0,1
 A3,2015,16500,4983,160,43.5,1.8,10,9166.666666666666,498.3,0,0,0,1
 S4,2007,5995,101000,555,20.3,4.2,18,1427.3809523809523,5611.111111111111,1,0,0,1
 A3,2017,11995,34000,20,70.6,1.6,8,7496.875,4250.0,1,0,0,0
 A1,2017,12495,16000,30,55.4,1.4,8,8925.0,2000.0,1,0,0,1
 Q3,2015,12399,56960,30,61.4,2.0,10,6199.5,5696.0,1,0,0,0
 A6,2016,14999,30167,30,65.7,2.0,9,7499.5,3351.8888888888887,1,0,0,0
 A5,2016,11259,84523,20,67.3,2.0,9,5629.5,9391.444444444445,1,0,0,0
 A3,2015,9989,55122,0,83.1,1.6,10,6243.125,5512.2,1,0,0,0
 A5,2016,19799,23449,145,56.5,2.0,9,9899.5,2605.4444444444443,0,0,0,0
 A3,2017,16995,25728,145,65.7,2.0,8,8497.5,3216.0,1,0,0,0
 A1,2016,10999,31583,0,76.3,1.6,9,6874.375,3509.222222222222,1,0,0,0
 A4,2016,11749,82028,30,55.4,2.0,9,5874.5,9114.222222222223,0,0,0,1
 A4,2015,11559,34214,20,67.3,2.0,10,5779.5,3421.4,1,0,0,0
 A1,2016,10699,16569,0,67.3,1.0,9,10699.0,1841.0,1,0,0,1
 A1,2016,9999,31282,0,67.3,1.0,9,9999.0,3475.777777777778,1,0,0,1
 TT,2009,5995,83967,300,36.2,2.0,16,2997.5,5247.9375,1,0,0,1
 A3,2016,14295,63180,125,57.6,2.0,9,7147.5,7020.0,0,0,0,0
 TT,2017,16995,33105,145,47.1,1.8,8,9441.666666666666,4138.125,1,0,0,1
 A1,2015,8199,77288,0,74.3,1.6,10,5124.375,7728.8,1,0,0,0
 A3,2016,11999,36714,0,74.3,1.6,9,7499.375,4079.3333333333335,0,0,0,0
 A4,2016,13499,54327,20,70.6,2.0,9,6749.5,6036.333333333333,1,0,0,0
 A3,2016,13999,17363,20,60.1,1.4,9,9999.285714285716,1929.2222222222222,1,0,0,1
 A6,2017,15999,46424,30,64.2,2.0,8,7999.5,5803.0,1,0,0,0
 Q5,2016,17299,47614,200,48.7,2.0,9,8649.5,5290.444444444444,0,0,0,0
 A4,2008,3995,130000,200,44.8,2.0,17,1997.5,7647.058823529412,0,0,0,0
 Q3,2017,21000,25000,145,47.9,1.4,8,15000.000000000002,3125.0,0,0,0,1
 A1,2014,10959,25088,125,53.3,1.4,11,7827.857142857143,2280.7272727272725,1,0,0,1
 A3,2017,13995,24655,145,68.9,1.6,8,8746.875,3081.875,1,0,0,0
 A1,2016,11599,34980,0,76.3,1.6,9,7249.375,3886.6666666666665,1,0,0,0
 A6,2012,9199,81088,145,56.5,2.0,13,4599.5,6237.538461538462,1,0,0,0
 A7,2014,19499,47317,145,54.3,3.0,11,6499.666666666667,4301.545454545455,0,0,0,0
 A3,2013,8299,51535,20,68.9,1.6,12,5186.875,4294.583333333333,1,0,0,0
 A1,2013,8599,47337,0,74.3,1.6,12,5374.375,3944.75,1,0,0,0
 A3,2016,11419,36699,30,57.6,1.2,9,9515.833333333334,4077.6666666666665,1,0,0,1
 A3,2017,10999,56244,20,61.4,1.4,8,7856.428571428572,7030.5,1,0,0,1
 Q3,2016,15995,22000,30,61.4,2.0,9,7997.5,2444.4444444444443,1,0,0,0
 A6,2007,3995,136000,240,40.4,2.0,18,1997.5,7555.555555555556,0,0,0,0
 A4,2015,17995,30000,200,39.8,3.0,10,5998.333333333333,3000.0,0,0,0,0
 A4,2011,9495,55000,200,39.8,1.8,14,5275.0,3928.5714285714284,1,0,0,1
 Q7,2012,16995,91229,300,39.2,3.0,13,5665.0,7017.615384615385,0,0,0,0
 R8,2015,54945,23924,570,22.8,4.2,10,13082.142857142857,2392.4,0,0,0,1
 A6,2016,19465,69807,125,58.9,2.0,9,9732.5,7756.333333333333,0,0,0,0
 S3,2018,27995,24500,150,43.5,2.0,7,13997.5,3500.0,0,0,0,1
 RS3,2015,27995,48798,305,34.9,2.5,10,11198.0,4879.8,0,0,0,1
 A3,2014,7499,81000,0,74.3,1.6,11,4686.875,7363.636363636364,1,0,0,0
 Q5,2016,20499,36358,200,47.1,2.0,9,10249.5,4039.777777777778,0,0,0,0
 A3,2015,12995,12119,30,67.3,2.0,10,6497.5,1211.9,1,0,0,0
 Q5,2013,15999,52243,200,47.1,2.0,12,7999.5,4353.583333333333,0,0,0,0
 A6,2013,11999,81459,145,55.4,2.0,12,5999.5,6788.25,0,0,0,0
 A4,2010,9395,113000,135,53.3,2.0,15,4697.5,7533.333333333333,1,0,0,0
 A4,2008,6450,98000,160,50.4,2.0,17,3225.0,5764.705882352941,1,0,0,0
 A4,2006,7995,74000,570,22.8,4.2,19,1903.5714285714284,3894.7368421052633,0,0,0,1
 A4,2009,7995,93000,325,30.7,3.2,16,2498.4375,5812.5,0,0,0,1
 A6,2012,12495,93000,200,47.9,3.0,13,4165.0,7153.846153846154,0,0,0,0
 A3,2007,2995,128000,200,48.7,2.0,18,1497.5,7111.111111111111,1,0,0,0
 A5,2010,7495,120000,165,49.6,2.0,15,3747.5,8000.0,1,0,0,0
 A3,2015,10000,97370,30,57.6,1.4,10,7142.857142857143,9737.0,1,0,0,1
 A6,2014,14000,56220,30,64.2,2.0,11,7000.0,5110.909090909091,0,0,0,0
 TT,2017,14795,65290,150,62.8,2.0,8,7397.5,8161.25,1,0,0,0
 A6,2015,10795,78120,30,61.4,2.0,10,5397.5,7812.0,1,0,0,0
 A3,2016,10799,41165,0,83.1,1.6,9,6749.375,4573.888888888889,1,0,0,0
 A3,2016,12599,33622,20,60.1,1.4,9,8999.285714285716,3735.777777777778,1,0,0,1
 A1,2017,13399,35769,30,55.4,1.4,8,9570.714285714286,4471.125,1,0,0,1
 Q7,2016,29499,43380,200,47.9,3.0,9,9833.0,4820.0,0,0,0,0
 A4,2016,14799,51075,30,62.8,2.0,9,7399.5,5675.0,1,0,0,0
 A8,2012,11999,75920,235,44.1,3.0,13,3999.6666666666665,5840.0,0,0,0,0
 A3,2014,5500,87000,0,74.3,1.6,11,3437.5,7909.090909090909,1,0,0,0
 TT,2004,2895,129000,325,30.8,1.8,21,1608.3333333333333,6142.857142857143,1,0,0,1
 A3,2008,3995,123000,160,51.3,2.0,17,1997.5,7235.294117647059,1,0,0,0
 A3,2005,2495,122000,150,53.3,0.0,20,inf,6100.0,1,0,0,0
 A4,2011,6895,103000,165,50.4,2.0,14,3447.5,7357.142857142857,1,0,0,0
 A3,2013,11399,50500,30,58.9,1.4,12,8142.142857142858,4208.333333333333,1,0,0,1
 A6,2017,20499,29095,145,55.4,2.0,8,10249.5,3636.875,0,0,0,0
 A3,2015,9899,57021,0,83.1,1.6,10,6186.875,5702.1,1,0,0,0
 Q5,2011,13999,59986,300,33.2,2.0,14,6999.5,4284.714285714285,0,0,0,1
 Q3,2016,19299,20183,145,52.3,2.0,9,9649.5,2242.5555555555557,1,0,0,0
 A3,2017,13195,37399,20,74.3,1.6,8,8246.875,4674.875,0,0,0,0
 A3,2014,7869,72591,0,74.3,1.6,11,4918.125,6599.181818181818,1,0,0,0
 Q2,2017,21000,23000,125,52.3,1.4,8,15000.000000000002,2875.0,0,0,0,1
 Q7,2020,70950,5000,145,30.1,4.0,5,17737.5,1000.0,0,0,0,0
 A1,2018,14500,20000,150,67.3,1.0,7,14500.0,2857.1428571428573,1,0,0,1
 A4,2016,15699,45100,30,67.3,2.0,9,7849.5,5011.111111111111,1,0,0,0
 A3,2017,13399,16850,0,74.3,1.6,8,8374.375,2106.25,1,0,0,0
 Q3,2017,20990,27868,145,47.9,1.4,8,14992.857142857143,3483.5,0,0,0,1
 A4,2017,19450,27409,125,52.3,2.0,8,9725.0,3426.125,0,0,0,1
 A1,2018,15890,17406,145,56.5,1.4,7,11350.0,2486.5714285714284,0,0,0,1
 TT,2015,13950,58261,20,67.3,2.0,10,6975.0,5826.1,1,0,0,0
 S4,2005,5895,62000,330,22.4,4.2,20,1403.5714285714284,3100.0,0,0,0,1
 A3,2017,15490,8000,20,60.1,1.0,8,15490.0,1000.0,0,0,0,1
 A4,2015,9999,69599,30,64.2,2.0,10,4999.5,6959.9,1,0,0,0
 A6,2013,10299,69550,125,57.6,2.0,12,5149.5,5795.833333333333,1,0,0,0
 Q3,2014,16499,20255,235,38.7,2.0,11,8249.5,1841.3636363636363,1,0,0,1
 A1,2016,13500,29211,0,76.3,1.6,9,8437.5,3245.6666666666665,0,0,0,0
 A6,2019,27000,8472,150,50.4,2.0,6,13500.0,1412.0,0,0,0,0
 A4,2020,47000,6760,145,39.2,3.0,5,15666.666666666666,1352.0,0,0,0,0
 Q7,2019,45800,10035,145,32.8,3.0,6,15266.666666666666,1672.5,0,0,0,0
 RS6,2017,59900,17283,150,29.4,4.0,8,14975.0,2160.375,0,0,0,1
 Q7,2019,47200,2355,150,32.8,3.0,6,15733.333333333334,392.5,0,0,0,0
 A3,2019,24000,14391,150,44.1,1.5,6,16000.0,2398.5,0,0,0,1
 A4,2019,26000,10254,150,49.6,2.0,6,13000.0,1709.0,0,0,0,0
 A4,2019,25000,3306,150,55.4,2.0,6,12500.0,551.0,0,0,0,0
 A4,2017,22500,22650,150,57.6,2.0,8,11250.0,2831.25,0,0,0,0
 A1,2016,12499,17392,30,55.4,1.4,9,8927.857142857143,1932.4444444444443,1,0,0,1
 A3,2014,10799,79427,20,72.4,1.6,11,6749.375,7220.636363636364,0,0,0,0
 A3,2013,11399,27267,30,54.3,1.4,12,8142.142857142858,2272.25,1,0,0,1
 A3,2013,9999,34801,20,60.1,1.4,12,7142.142857142858,2900.0833333333335,1,0,0,1
 A3,2015,8689,86108,20,68.9,2.0,10,4344.5,8610.8,1,0,0,0
 A1,2016,12999,22085,30,55.4,1.4,9,9285.0,2453.8888888888887,1,0,0,1
 A4,2016,13899,40568,20,70.6,2.0,9,6949.5,4507.555555555556,0,0,0,0
 Q5,2013,13999,50111,200,47.1,2.0,12,6999.5,4175.916666666667,0,0,0,0
 A3,2015,13949,39200,20,68.9,2.0,10,6974.5,3920.0,1,0,0,0
 A4,2016,14099,65106,20,70.6,2.0,9,7049.5,7234.0,1,0,0,0
 A4,2015,10500,116840,125,57.6,2.0,10,5250.0,11684.0,1,0,0,0
 Q3,2014,11500,72890,145,54.3,2.0,11,5750.0,6626.363636363636,1,0,0,0
 Q3,2016,11295,92950,145,53.3,2.0,9,5647.5,10327.777777777777,1,0,0,0
 A3,2016,11695,88140,20,67.3,2.0,9,5847.5,9793.333333333334,1,0,0,0
 Q2,2019,20500,6652,145,49.6,1.6,6,12812.5,1108.6666666666667,1,0,0,0
 A4,2012,14900,30100,165,45.6,2.0,13,7450.0,2315.3846153846152,0,0,0,1
 A1,2019,23000,4846,150,44.8,1.5,6,15333.333333333334,807.6666666666666,0,0,0,1
 A5,2015,14495,87660,160,50.4,2.0,10,7247.5,8766.0,0,0,0,0
 A3,2015,10500,44458,0,74.3,1.6,10,6562.5,4445.8,1,0,0,0
 A3,2016,13299,67392,20,68.9,1.6,9,8311.875,7488.0,0,0,0,0
 A3,2014,11679,75269,20,68.9,2.0,11,5839.5,6842.636363636364,1,0,0,0
 A1,2016,11869,22368,0,67.3,1.0,9,11869.0,2485.3333333333335,1,0,0,1
 A3,2015,10299,49441,0,83.1,1.6,10,6436.875,4944.1,1,0,0,0
 A3,2015,9599,31586,0,74.3,1.6,10,5999.375,3158.6,1,0,0,0
 Q5,2016,30000,43009,235,42.2,3.0,9,10000.0,4778.777777777777,0,0,0,0
 Q5,2016,29300,39671,235,42.2,3.0,9,9766.666666666666,4407.888888888889,0,0,0,0
 A3,2016,16000,57407,125,57.6,2.0,9,8000.0,6378.555555555556,0,0,0,0
 Q2,2019,24500,6379,150,40.9,1.5,6,16333.333333333334,1063.1666666666667,0,0,0,1
 A4,2016,13295,44660,0,72.4,2.0,9,6647.5,4962.222222222223,0,0,0,0
 A4,2013,6500,126580,30,62.8,2.0,12,3250.0,10548.333333333334,1,0,0,0
 A1,2016,8500,64910,0,76.3,1.6,9,5312.5,7212.222222222223,1,0,0,0
 A4,2016,12795,120470,30,61.4,2.0,9,6397.5,13385.555555555555,0,0,0,0
 A4,2015,7500,128080,145,56.5,2.0,10,3750.0,12808.0,0,0,0,0
 A5,2015,10795,94690,125,58.9,2.0,10,5397.5,9469.0,1,0,0,0
 Q2,2017,21250,16250,145,57.7,2.0,8,10625.0,2031.25,0,0,0,0
 A3,2019,22490,3200,145,42.2,1.5,6,14993.333333333334,533.3333333333334,1,0,0,1
 Q5,2019,33000,7500,145,38.2,2.0,6,16500.0,1250.0,0,0,0,0
 Q2,2018,24500,17540,145,44.8,2.0,7,12250.0,2505.714285714286,0,0,0,1
 A3,2016,14495,43201,20,67.3,2.0,9,7247.5,4800.111111111111,1,0,0,0
 Q5,2019,33000,9843,145,38.2,2.0,6,16500.0,1640.5,0,0,0,0
 Q5,2019,32250,13683,145,38.2,2.0,6,16125.0,2280.5,0,0,0,0
 Q3,2016,19000,19821,165,49.6,2.0,9,9500.0,2202.3333333333335,1,0,0,0
 A4,2016,16850,37303,30,67.3,2.0,9,8425.0,4144.777777777777,1,0,0,0
 A3,2019,23000,5096,145,51.4,1.6,6,14375.0,849.3333333333334,1,0,0,0
 Q3,2019,28000,85,150,40.9,2.0,6,14000.0,14.166666666666666,1,0,0,0
 Q3,2019,29000,14430,150,31.7,2.0,6,14500.0,2405.0,0,0,0,1
 Q3,2019,28900,16363,150,31.7,2.0,6,14450.0,2727.1666666666665,0,0,0,1
 Q3,2019,27500,7626,150,47.1,2.0,6,13750.0,1271.0,0,0,0,0
 Q3,2020,28000,1000,145,40.9,1.5,5,18666.666666666668,200.0,1,0,0,1
 A5,2011,10995,44000,160,49.6,2.0,14,5497.5,3142.8571428571427,1,0,0,0
 A6,2019,28000,4887,145,47.9,2.0,6,14000.0,814.5,0,0,0,0
 A4,2019,31495,8450,145,44.8,2.0,6,15747.5,1408.3333333333333,0,0,0,0
 Q3,2019,24500,10881,145,40.9,1.5,6,16333.333333333334,1813.5,1,0,0,1
 A3,2019,21000,12800,145,52.3,1.6,6,13125.0,2133.3333333333335,1,0,0,0
 Q2,2017,18000,45478,150,50.4,1.4,8,12857.142857142859,5684.75,1,0,0,1
 A4,2019,43000,4650,145,40.9,3.0,6,14333.333333333334,775.0,0,0,0,0
 Q5,2019,30000,10021,145,39.2,2.0,6,15000.0,1670.1666666666667,0,0,0,0
 A6,2010,8995,69000,260,36.2,2.0,15,4497.5,4600.0,0,0,0,1
 A4,2006,3895,93000,240,43.4,2.0,19,1947.5,4894.736842105263,1,0,0,0
 A1,2017,8600,12000,150,67.3,1.0,8,8600.0,1500.0,1,0,0,1
 Q3,2017,17490,24000,145,47.9,1.4,8,12492.857142857143,3000.0,0,0,0,1
 Q2,2018,20850,4000,150,54.3,1.4,7,14892.857142857143,571.4285714285714,0,0,0,1
 Q3,2020,34000,1000,145,31.4,2.0,5,17000.0,200.0,0,0,0,1
 RS5,2018,42000,13121,145,32.5,2.9,7,14482.758620689656,1874.4285714285713,0,0,0,1
 Q7,2018,38000,12219,145,47.9,3.0,7,12666.666666666666,1745.5714285714287,0,0,0,0
 Q2,2017,17000,13272,145,64.2,1.6,8,10625.0,1659.0,1,0,0,0
 A4,2016,14500,37290,0,72.4,2.0,9,7250.0,4143.333333333333,0,0,0,0
 A4,2017,17500,20103,145,70.6,2.0,8,8750.0,2512.875,0,0,0,0
 A5,2017,18500,38266,145,49.6,2.0,8,9250.0,4783.25,1,0,0,1
 A3,2016,18000,18668,125,49.6,2.0,9,9000.0,2074.222222222222,1,0,0,1
 Q3,2016,16750,36617,165,50.4,2.0,9,8375.0,4068.5555555555557,0,0,0,0
 Q7,2019,43000,8824,150,33.2,3.0,6,14333.333333333334,1470.6666666666667,0,0,0,0
 Q3,2015,19750,23787,205,40.4,2.0,10,9875.0,2378.7,0,0,0,1
 A3,2016,13000,72800,0,176.6,1.4,9,9285.714285714286,8088.888888888889,0,0,1,0
 A1,2015,7895,83390,0,80.7,1.6,10,4934.375,8339.0,1,0,0,0
 Q5,2017,16295,85780,200,47.9,2.0,8,8147.5,10722.5,0,0,0,0
 A3,2015,8500,89060,30,67.3,2.0,10,4250.0,8906.0,1,0,0,0
 A5,2015,16000,68250,200,44.8,3.0,10,5333.333333333333,6825.0,0,0,0,0
 A3,2015,7000,112380,0,74.3,1.6,10,4375.0,11238.0,1,0,0,0
 A4,2016,13295,86910,30,67.3,2.0,9,6647.5,9656.666666666666,0,0,0,0
 A6,2016,11000,107150,30,61.4,2.0,9,5500.0,11905.555555555555,1,0,0,0
 A4,2016,11195,83490,20,70.6,2.0,9,5597.5,9276.666666666666,1,0,0,0
 A3,2009,5295,63899,200,40.9,1.6,16,3309.375,3993.6875,1,0,0,1
 A3,2016,16950,26000,125,61.4,2.0,9,8475.0,2888.8888888888887,0,0,0,0
 TT,2017,20750,25000,205,42.8,2.0,8,10375.0,3125.0,0,0,0,1
 A6,2018,25000,19000,145,61.4,2.0,7,12500.0,2714.285714285714,0,0,0,0
 A6,2017,19995,22000,145,61.4,2.0,8,9997.5,2750.0,0,0,0,0
 Q7,2018,40000,30600,150,33.2,3.0,7,13333.333333333334,4371.428571428572,0,0,0,0
 Q7,2016,30500,41348,205,47.9,3.0,9,10166.666666666666,4594.222222222223,0,0,0,0
 Q3,2017,16500,36102,145,49.6,1.4,8,11785.714285714286,4512.75,1,0,0,1
 Q3,2019,26500,12190,150,38.2,1.5,6,17666.666666666668,2031.6666666666667,0,0,0,1
 Q5,2018,29000,22710,150,40.4,2.0,7,14500.0,3244.285714285714,0,0,0,1
 TT,2015,16950,34000,160,44.1,2.0,10,8475.0,3400.0,0,0,0,1
 A6,2015,21950,43000,160,50.4,3.0,10,7316.666666666667,4300.0,0,0,0,0
 A4,2016,14699,43124,20,72.4,2.0,9,7349.5,4791.555555555556,1,0,0,0
 A6,2015,14599,81707,30,64.2,2.0,10,7299.5,8170.7,0,0,0,0
 A4,2017,14999,11973,145,70.6,2.0,8,7499.5,1496.625,1,0,0,0
 Q2,2018,26500,17000,145,44.1,2.0,7,13250.0,2428.5714285714284,0,0,0,1
 Q5,2017,23000,24724,145,56.5,2.0,8,11500.0,3090.5,0,0,0,0
 Q3,2012,7695,113500,145,54.3,2.0,13,3847.5,8730.76923076923,1,0,0,0
 Q3,2015,16975,22929,200,42.8,2.0,10,8487.5,2292.9,0,0,0,1
 Q2,2018,16795,24021,145,52.3,1.4,7,11996.428571428572,3431.5714285714284,1,0,0,1
 A3,2016,13995,18833,20,62.8,1.0,9,13995.0,2092.5555555555557,0,0,0,1
 S5,2011,11495,93820,325,30.1,3.0,14,3831.6666666666665,6701.428571428572,0,0,0,1
 TT,2011,9995,38000,200,43.5,1.8,14,5552.777777777777,2714.285714285714,1,0,0,1
 A1,2015,11490,22000,30,55.4,1.4,10,8207.142857142857,2200.0,1,0,0,1
 A1,2017,14490,13000,145,55.4,1.4,8,10350.0,1625.0,1,0,0,1
 A3,2008,3450,92500,150,53.3,1.9,17,1815.7894736842106,5441.176470588235,1,0,0,0
 A6,2018,28000,15441,150,50.4,2.0,7,14000.0,2205.8571428571427,0,0,0,0
 A3,2016,17850,33808,125,57.6,2.0,9,8925.0,3756.4444444444443,0,0,0,0
 Q2,2019,24000,5775,150,40.9,1.5,6,16000.0,962.5,0,0,0,1
 Q5,2015,18500,34545,200,48.7,2.0,10,9250.0,3454.5,0,0,0,0
 Q5,2016,18099,89165,200,47.9,2.0,9,9049.5,9907.222222222223,0,0,0,0
 A3,2013,8499,53566,20,67.3,2.0,12,4249.5,4463.833333333333,1,0,0,0
 A5,2015,13199,30981,20,64.2,2.0,10,6599.5,3098.1,1,0,0,0
 A3,2016,12199,82023,20,70.6,1.6,9,7624.375,9113.666666666666,1,0,0,0
 A1,2017,13999,12290,30,55.4,1.4,8,9999.285714285716,1536.25,1,0,0,1
 A6,2017,15999,47990,145,67.3,2.0,8,7999.5,5998.75,0,0,0,0
 TT,2007,7850,50750,555,27.4,3.2,18,2453.125,2819.4444444444443,1,0,0,1
 Q5,2009,8995,95000,290,37.6,3.0,16,2998.3333333333335,5937.5,0,0,0,0
 A1,2016,13495,33800,30,57.6,1.4,9,9639.285714285716,3755.5555555555557,0,0,0,1
 A1,2017,11490,34000,30,55.4,1.4,8,8207.142857142857,4250.0,1,0,0,1
 Q5,2017,27000,30549,150,40.4,2.0,8,13500.0,3818.625,0,0,0,1
 Q5,2017,27000,27403,150,40.4,2.0,8,13500.0,3425.375,0,0,0,1
 Q5,2018,29750,29169,150,40.4,2.0,7,14875.0,4167.0,0,0,0,1
 Q5,2018,31000,16780,150,40.4,2.0,7,15500.0,2397.1428571428573,0,0,0,1
 Q5,2018,29000,20527,150,40.4,2.0,7,14500.0,2932.4285714285716,0,0,0,1
 Q3,2019,26250,4694,145,47.1,2.0,6,13125.0,782.3333333333334,0,0,0,0
 Q3,2018,21000,25521,145,53.3,2.0,7,10500.0,3645.8571428571427,0,0,0,0
 A3,2015,23000,32497,205,39.8,2.0,10,11500.0,3249.7,0,0,0,1
 Q5,2019,36000,10189,150,38.2,2.0,6,18000.0,1698.1666666666667,0,0,0,0
 A3,2019,32500,411,150,34.9,2.0,6,16250.0,68.5,0,0,0,1
 A4,2019,26000,4396,150,44.8,2.0,6,13000.0,732.6666666666666,0,0,0,0
 Q7,2018,65000,9923,150,37.2,4.0,7,16250.0,1417.5714285714287,0,0,0,0
 Q2,2016,16000,42500,30,64.2,1.6,9,10000.0,4722.222222222223,1,0,0,0
 Q3,2019,30000,5746,150,31.7,2.0,6,15000.0,957.6666666666666,0,0,0,1
 Q3,2019,28000,4398,150,40.9,2.0,6,14000.0,733.0,0,0,0,0
 A3,2019,30000,289,150,34.9,2.0,6,15000.0,48.166666666666664,0,0,0,1
 Q5,2019,34890,3704,150,38.2,2.0,6,17445.0,617.3333333333334,0,0,0,0
 A8,2019,45000,6269,145,38.7,3.0,6,15000.0,1044.8333333333333,0,0,0,0
 A8,2019,44490,12009,145,38.7,3.0,6,14830.0,2001.5,0,0,0,0
 A1,2016,14480,18382,30,56.5,1.4,9,10342.857142857143,2042.4444444444443,1,0,0,1
 R8,2016,74500,28888,570,24.1,5.2,9,14326.923076923076,3209.777777777778,0,0,0,1
 Q3,2016,14750,46750,145,49.6,1.4,9,10535.714285714286,5194.444444444444,1,0,0,1
 Q5,2019,32500,175,150,38.2,2.0,6,16250.0,29.166666666666668,0,0,0,0
 Q7,2017,31000,46463,205,47.9,3.0,8,10333.333333333334,5807.875,0,0,0,0
 Q8,2018,50000,11000,150,33.6,3.0,7,16666.666666666668,1571.4285714285713,0,0,0,0
 A4,2016,15000,31670,0,72.4,2.0,9,7500.0,3518.8888888888887,0,0,0,0
 Q5,2019,35390,4537,150,38.2,2.0,6,17695.0,756.1666666666666,0,0,0,0
 A3,2016,15390,25580,20,68.9,1.6,9,9618.75,2842.222222222222,1,0,0,0
 Q2,2017,19790,26821,145,52.3,1.4,8,14135.714285714286,3352.625,0,0,0,1
 Q2,2019,19790,3555,145,49.6,1.6,6,12368.75,592.5,1,0,0,0
 Q3,2019,25690,5195,145,48.7,2.0,6,12845.0,865.8333333333334,0,0,0,0
 A3,2017,15495,49245,20,65.7,2.0,8,7747.5,6155.625,1,0,0,0
 A4,2018,19295,33632,145,50.4,1.4,7,13782.142857142859,4804.571428571428,0,0,0,1
 Q5,2019,57895,1255,145,32.5,3.0,6,19298.333333333332,209.16666666666666,0,0,0,0
 A3,2017,18495,8695,30,58.9,1.4,8,13210.714285714286,1086.875,1,0,0,1
 A4,2018,20000,13433,145,48.7,1.4,7,14285.714285714286,1919.0,1,0,0,1
 Q3,2016,19495,15815,145,51.4,2.0,9,9747.5,1757.2222222222222,0,0,0,0
 Q7,2019,53000,12336,145,32.1,3.0,6,17666.666666666668,2056.0,0,0,0,0
 A1,2013,7900,67409,0,74.3,1.6,12,4937.5,5617.416666666667,1,0,0,0
 A1,2017,11950,29190,0,67.3,1.0,8,11950.0,3648.75,1,0,0,1
 A1,2017,12250,26517,0,76.3,1.6,8,7656.25,3314.625,1,0,0,0
 A4,2012,7500,94366,30,64.2,2.0,13,3750.0,7258.923076923077,1,0,0,0
 A3,2019,21115,18803,145,41.5,1.5,6,14076.666666666666,3133.8333333333335,0,0,0,1
 Q7,2018,52495,24439,145,39.2,4.0,7,13123.75,3491.285714285714,0,0,0,0
 A3,2020,28000,8000,145,41.5,1.5,5,18666.666666666668,1600.0,0,0,0,1
 A6,2017,21000,20073,150,61.4,2.0,8,10500.0,2509.125,0,0,0,0
 RS4,2020,69890,3350,150,29.1,2.9,5,24100.0,670.0,0,0,0,1
 A6,2015,18490,62890,125,61.4,2.0,10,9245.0,6289.0,0,0,0,0
 Q7,2019,44490,13602,150,32.8,3.0,6,14830.0,2267.0,0,0,0,0
 Q5,2014,17800,41478,200,47.1,2.0,11,8900.0,3770.7272727272725,0,0,0,0
 A1,2017,12450,19952,0,67.3,1.0,8,12450.0,2494.0,1,0,0,1
 S3,2015,19000,46965,205,40.9,2.0,10,9500.0,4696.5,0,1,0,1
 A3,2016,15650,35437,20,67.3,2.0,9,7825.0,3937.4444444444443,1,0,0,0
 Q7,2016,30000,50536,205,47.9,3.0,9,10000.0,5615.111111111111,0,0,0,0
 A5,2014,14000,47600,145,56.5,2.0,11,7000.0,4327.272727272727,0,0,0,0
 A4,2005,4990,87990,325,36.7,3.0,20,1663.3333333333333,4399.5,1,0,0,0
 TT,2002,1990,131925,325,30.1,1.8,23,1105.5555555555554,5735.869565217391,1,0,0,1
 S3,2003,4990,106000,325,39.8,1.8,22,2772.222222222222,4818.181818181818,1,0,0,1
 A1,2020,25790,3222,145,44.1,1.5,5,17193.333333333332,644.4,0,0,0,1
 A4,2008,5490,89000,330,33.3,3.0,17,1830.0,5235.294117647059,0,0,0,0
 A4,2008,3990,148000,305,35.8,3.0,17,1330.0,8705.882352941177,1,0,0,0
 A3,2011,4690,106122,30,64.2,2.0,14,2345.0,7580.142857142857,1,0,0,0
 A4,2020,26890,1555,145,38.7,2.0,5,13445.0,311.0,0,0,0,1
 Q2,2019,19690,2555,145,49.6,1.6,6,12306.25,425.8333333333333,1,0,0,0
 Q3,2019,27190,1555,145,42.8,2.0,6,13595.0,259.1666666666667,1,0,0,0
 A1,2019,22790,2555,145,44.1,1.0,6,22790.0,425.8333333333333,0,0,0,1
 Q3,2019,27190,3555,145,42.8,2.0,6,13595.0,592.5,1,0,0,0
 A3,2019,20790,4555,145,52.3,1.6,6,12993.75,759.1666666666666,1,0,0,0
 Q3,2017,17000,41509,145,49.6,1.4,8,12142.857142857143,5188.625,1,0,0,1
 Q3,2019,25495,4995,145,39.8,1.5,6,16996.666666666668,832.5,1,0,0,1
 Q7,2019,43895,12332,145,32.8,3.0,6,14631.666666666666,2055.3333333333335,0,0,0,0
 Q3,2019,39490,5000,150,31.0,2.0,6,19745.0,833.3333333333334,0,0,0,1
 A3,2017,19000,21159,30,56.5,1.4,8,13571.428571428572,2644.875,1,0,0,1
 TT,2007,7850,63000,555,27.2,3.2,18,2453.125,3500.0,1,0,0,1
 TT,2009,9350,44000,145,53.3,2.0,16,4675.0,2750.0,1,0,0,0
 RS3,2017,38995,17552,145,34.0,2.5,8,15598.0,2194.0,0,1,0,1
 Q5,2015,25990,42000,235,42.8,3.0,10,8663.333333333334,4200.0,0,0,0,0
 Q5,2018,35990,10000,145,34.0,3.0,7,11996.666666666666,1428.5714285714287,0,0,0,1
